station_id,lat,lon,date,parameter,value,unit
IN_Mumbai_Bandra,19.06,72.82,2023-11-06,pm25,39.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-06,pm10,82.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-06,no2,25.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-06,so2,12.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-06,co,0.55,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-06,o3,67.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-06,pm25,38.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-06,pm10,49.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-06,no2,19.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-06,so2,6.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-06,co,0.36,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-06,o3,23.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-06,pm25,39.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-06,pm10,81.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-06,no2,13.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-06,so2,8.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-06,co,0.49,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-06,o3,30.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-06,pm25,36.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-06,pm10,100.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-06,no2,43.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-06,so2,16.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-06,co,0.66,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-06,o3,29.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-06,pm25,25.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-06,pm10,53.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-06,no2,17.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-06,so2,4.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-06,co,0.26,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-06,o3,24.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-07,pm25,355.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-07,pm10,527.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-07,no2,104.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-07,so2,21.1,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-07,co,4.85,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-07,o3,100.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-07,pm25,358.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-07,pm10,363.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-07,no2,77.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-07,so2,13.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-07,co,4.15,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-07,o3,87.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-07,pm25,326.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-07,pm10,442.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-07,no2,91.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-07,so2,14.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-07,co,5.09,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-07,o3,107.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-07,pm25,325.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-07,pm10,424.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-07,no2,92.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-07,so2,12.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-07,co,4.98,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-07,o3,54.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-07,pm25,39.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-07,pm10,106.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-07,no2,45.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-07,so2,15.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-07,co,0.74,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-07,o3,23.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-07,pm25,30.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-07,pm10,47.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-07,no2,24.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-07,so2,11.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-07,co,0.55,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-07,o3,36.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-07,pm25,41.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-07,pm10,67.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-07,no2,20.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-07,so2,6.5,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-07,co,0.55,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-07,o3,35.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-07,pm25,65.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-07,pm10,56.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-07,no2,37.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-07,so2,10.1,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-07,co,0.87,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-07,o3,70.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-07,pm25,29.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-07,pm10,60.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-07,no2,15.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-07,so2,10.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-07,co,0.44,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-07,o3,37.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-08,pm25,303.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-08,pm10,498.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-08,no2,87.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-08,so2,11.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-08,co,4.39,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-08,o3,77.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-08,pm25,332.1,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-08,pm10,386.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-08,no2,76.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-08,so2,25.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-08,co,3.73,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-08,o3,60.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-08,pm25,314.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-08,pm10,477.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-08,no2,78.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-08,so2,18.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-08,co,4.98,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-08,o3,46.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-08,pm25,307.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-08,pm10,503.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-08,no2,81.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-08,so2,17.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-08,co,4.53,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-08,o3,94.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-08,pm25,34.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-08,pm10,46.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-08,no2,41.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-08,so2,8.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-08,co,0.44,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-08,o3,61.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-08,pm25,29.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-08,pm10,46.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-08,no2,20.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-08,so2,5.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-08,co,0.25,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-08,o3,36.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-08,pm25,32.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-08,pm10,56.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-08,no2,25.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-08,so2,13.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-08,co,0.44,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-08,o3,36.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-08,pm25,67.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-08,pm10,72.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-08,no2,15.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-08,so2,15.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-08,co,0.5,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-08,o3,31.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-08,pm25,18.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-08,pm10,41.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-08,no2,20.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-08,so2,10.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-08,co,0.41,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-08,o3,41.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-09,pm25,252.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-09,pm10,360.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-09,no2,73.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-09,so2,21.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-09,co,4.24,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-09,o3,67.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-09,pm25,278.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-09,pm10,480.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-09,no2,82.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-09,so2,26.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-09,co,4.45,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-09,o3,49.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-09,pm25,333.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-09,pm10,297.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-09,no2,90.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-09,so2,16.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-09,co,5.02,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-09,o3,51.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-09,pm25,310.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-09,pm10,384.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-09,no2,71.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-09,so2,10.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-09,co,4.32,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-09,o3,44.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-09,pm25,68.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-09,pm10,72.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-09,no2,31.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-09,so2,16.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-09,co,0.94,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-09,o3,62.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-09,pm25,15.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-09,pm10,60.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-09,no2,18.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-09,so2,9.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-09,co,0.38,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-09,o3,21.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-09,pm25,28.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-09,pm10,82.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-09,no2,16.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-09,so2,8.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-09,co,0.54,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-09,o3,38.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-09,pm25,22.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-09,pm10,58.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-09,no2,30.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-09,so2,6.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-09,co,0.42,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-09,o3,60.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-09,pm25,14.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-09,pm10,49.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-09,no2,28.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-09,so2,7.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-09,co,0.69,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-09,o3,26.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-10,pm25,277.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-10,pm10,426.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-10,no2,100.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-10,so2,22.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-10,co,4.28,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-10,o3,41.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-10,pm25,321.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-10,pm10,430.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-10,no2,98.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-10,so2,10.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-10,co,5.38,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-10,o3,90.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-10,pm25,331.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-10,pm10,392.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-10,no2,99.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-10,so2,23.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-10,co,4.42,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-10,o3,43.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-10,pm25,284.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-10,pm10,537.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-10,no2,73.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-10,so2,23.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-10,co,4.06,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-10,o3,75.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-10,pm25,43.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-10,pm10,91.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-10,no2,27.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-10,so2,12.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-10,co,0.47,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-10,o3,52.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-10,pm25,35.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-10,pm10,60.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-10,no2,19.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-10,so2,10.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-10,co,0.29,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-10,o3,30.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-10,pm25,31.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-10,pm10,50.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-10,no2,26.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-10,so2,10.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-10,co,0.27,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-10,o3,34.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-10,pm25,43.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-10,pm10,69.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-10,no2,20.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-10,so2,13.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-10,co,0.8,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-10,o3,53.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-10,pm25,38.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-10,pm10,35.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-10,no2,22.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-10,so2,7.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-10,co,0.41,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-10,o3,27.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-11,pm25,312.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-11,pm10,426.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-11,no2,83.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-11,so2,22.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-11,co,3.33,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-11,o3,71.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-11,pm25,264.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-11,pm10,375.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-11,no2,77.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-11,so2,16.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-11,co,4.49,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-11,o3,92.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-11,pm25,337.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-11,pm10,321.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-11,no2,90.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-11,so2,9.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-11,co,4.2,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-11,o3,48.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-11,pm25,415.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-11,pm10,391.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-11,no2,79.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-11,so2,10.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-11,co,4.18,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-11,o3,63.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-11,pm25,61.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-11,pm10,54.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-11,no2,21.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-11,so2,9.0,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-11,co,0.61,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-11,o3,45.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-11,pm25,30.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-11,pm10,33.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-11,no2,18.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-11,so2,11.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-11,co,0.65,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-11-11,o3,39.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-11,pm25,23.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-11,pm10,71.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-11,no2,21.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-11,so2,10.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-11,co,0.29,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-11-11,o3,33.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-11,pm25,46.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-11,pm10,104.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-11,no2,28.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-11,so2,6.2,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-11,co,1.07,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-11-11,o3,22.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-11,pm25,38.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-11,pm10,41.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-11,no2,20.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-11,so2,12.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-11,co,0.51,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-11-11,o3,21.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-12,pm25,272.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-12,pm10,379.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-12,no2,64.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-12,so2,13.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-11-12,co,3.73,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-11-12,o3,57.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-12,pm25,232.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-12,pm10,374.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-12,no2,70.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-12,so2,8.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-12,co,3.66,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-11-12,o3,37.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-12,pm25,259.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-12,pm10,430.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-12,no2,65.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-12,so2,14.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-12,co,3.62,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-11-12,o3,62.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-12,pm25,300.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-12,pm10,338.3,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-12,no2,64.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-12,so2,21.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-12,co,4.3,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-11-12,o3,53.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-12,pm25,54.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-12,pm10,88.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-12,no2,21.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-12,so2,16.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-12,co,0.44,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-11-12,o3,38.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-12,pm25,16.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-11-12,pm10,25.8,ug/m³
